1366||3035649
1367||3034006
1368||3026285
1369||2975758
1370||3019265
1371||3003796
1372||3038789
1373||2989317
1374||3027487
1375||2982652
1376||2972191
1377||6455385
1378||2979985
1379||2989317
1380||2988507
1381||3022610
1382||2988507
1383||6694642
1384||2994651
1386||2988507
1387||2986140
1388||2970203
1389||2984114
1390||2971549
1391||2997110
1392||3019474
1393||3035883
1394||2990474
1395||3029030
1396||2995150
1397||6299465
1398||6437782
1399||2998324
1400||2994297
1401||3026613
1402||3016945
1403||3030300
1404||3025466
1405||3021351
1406||3019766
1407||3014867
1408||3021668
1409||2997577
1410||3006767
1411||3007842
1412||3029241
1414||3003603
1415||2983990
1416||3007609
1417||2984701
1418||2990969
1420||2991772
1421||2970777
1422||6501022
1423||2991214
1424||3024297
1425||3021372
1426||2994160
1427||3020035
1428||3014078
1429||8285824
1430||2992938
1431||2990999
1432||2990999
1433||6694664
1434||2984114
1435||2973783
1436||2996995
1437||3022158
1438||3012937
1439||2990363
1440||3424941
1441||3424934
1442||3037943
1443||3021883
1444||265056
1445||265560
1446||736928
1447||736929
1449||262752
1450||259972
1451||261779
1452||261745
1453||735927
1454||259709
1456||261604
1457||735861
1458||259245
1459||260893
1460||2463679
1461||260844
1462||735861
1463||735563
1464||258478
1465||258293
1466||258576
1467||257365
1468||257055
1469||256866
1470||254698
1471||400666
1472||400666
1473||255683
1474||260114
1475||253643
1476||254114
6886||2643308
1478||253394
1479||252919
1480||7668316
1481||253218
1482||253613
1483||253045
1484||259718
1485||252601
1486||734077
1487||263227
1488||251279
1489||3054643
1490||721472
1491||3050434
1493||3047201
6885||5274878
1498||715126
1499||6299533
1500||6541463
1501||3182351
1502||3176885
1503||3175773
1504||3174953
1505||3171168
1506||3181528
1507||3176090
1508||6534232
1509||2525068
1510||2524458
1511||2523890
1512||2523920
1513||2523920
1514||2523630
1515||2522876
1516||6299564
1517||3183284
1518||2524865
1519||2525473
1520||3172087
1521||2522890
1522||3165524
1523||3173435
1524||3173435
1525||3182164
1526||3165524
1527||3183343
1528||3176219
1529||3173435
1530||3181096
1531||3171457
1532||3171058
6884||4561501
1534||3177699
1535||3217059
1536||3181913
1537||3178998
1538||3181928
1539||3165201
1540||6299594
1541||3176746
1542||3176177
1543||3164527
1544||3181554
1545||6536328
1546||3169361
1547||3165201
1548||3164419
1549||3171728
1550||3164239
1551||3164603
1552||3166548
1553||3169070
1554||6299618
1555||3169070
1556||6534228
1558||6299623
1559||3175058
1560||6299626
1561||3172394
1562||3170647
1563||3176959
1564||3175786
1565||3169070
1566||3164039
1567||3171180
1568||3239110
1569||3196359
1570||3195506
1571||3192682
1572||3190535
1573||3077916
1574||3078234
1575||3074967
1576||3075119
1577||3067696
1578||6299648
1579||3073803
1580||3071844
1581||3070451
1582||3068799
1583||3070054
1584||3068582
1585||3067542
1586||3067580
1587||3067696
1588||3078610
1589||8521681
1590||293397
1591||295530
1594||295277
1596||294801
1598||6299660
1600||294682
1601||8224623
1602||6299661
1603||293791
1604||293765
1605||293397
1606||2562770
1607||6299663
1608||2761524
1609||2778067
1610||2775220
1611||2772400
1612||2766824
1613||2761369
1614||2774326
1615||7872391
1616||8014668
1618||2742027
1620||2742032
1622||2269594
1623||2740313
1624||2268404
1625||8010700
1626||2268337
1628||8012296
1630||6299684
1631||8010621
1632||8010427
1633||3372783
1634||3372782
1635||8012023
1636||2735943
1637||2264401
1638||2267057
1639||3372606
1640||2262912
1641||8013091
1642||2732438
1643||2732264
6883||4817892
1645||3194828
1646||3191281
1647||686254
1648||685948
1649||685826
1650||683506
1651||680963
1652||681290
1653||8334729
1654||680332
1655||675810
1656||671768
1657||683506
1658||667268
1659||667873
1660||665850
1661||664518
1662||665004
1663||665087
1664||7669720
1665||2660646
1666||6458882
1667||2658576
1668||2661789
1669||2660971
1670||2660911
1671||2659636
1672||2659700
1673||7286775
1674||2661328
1675||2659836
1676||2661552
1677||7285973
1678||2657896
1679||6299723
1680||2658846
1681||323786
1682||323786
1683||323786
1684||323786
1685||325363
1686||325363
1687||325302
1688||323777
1689||314830
1690||311111
1691||306571
1692||304922
1693||741609
1694||300619
1695||304922
1696||308464
1697||8632481
1698||738743
1699||317109
1701||745044
1702||322165
1703||751077
6882||5877054
1705||315201
1706||311046
1707||311046
1708||311046
1709||311073
1710||305268
1712||738025
1713||6299754
1715||8631959
1716||324698
6881||6462164
1718||320995
1719||745044
1721||315808
1723||315373
1724||315368
1726||738648
1728||298117
1729||321836
1731||300822
1732||311046
1733||311046
1735||618426
1736||787487
1737||785842
1738||2411585
1739||792680
1740||787657
1741||3193044
1743||3189073
1744||784136
1745||3060972
1746||724443
1747||3058897
1748||3058202
1749||6301802
1750||3057140
1751||723846
6879||4885265
1753||7668340
1754||6299791
1755||7668341
1756||3493232
1757||3492985
1758||3510888
1759||3500957
1760||3494242
1761||3493175
1762||3492908
1764||3492914
1765||3599589
1766||3598119
1767||3598132
1769||3590858
1770||3589977
1771||3608248
1772||3601782
1773||3609294
1774||3602737
1775||3600931
1776||3600949
1777||3600592
1778||3489239
1779||3489854
1780||3489460
1781||3489005
1782||3489854
1783||3533462
1784||3995465
1785||4019233
1786||3517251
1787||3529947
1788||4013728
1789||3530599
1790||3994616
1791||3530870
1792||4012176
1793||3531023
1794||4013704
1795||3531732
1796||4013708
1797||4014336
1798||3530580
6878||5258393
1800||3530103
1801||4011743
1802||3981941
1803||4006702
1804||4005539
1805||4005143
1806||3516109
1807||4004898
1808||4013516
1809||3526756
1810||3988086
1814||3997479
1815||6299851
1816||4000900
1817||3998287
1818||3996426
1819||3523349
1820||3996069
1821||3995402
1822||3523183
1823||3995523
1824||3530597
1825||3995465
1826||3996322
1827||4004886
1828||3522551
1829||3522509
1830||3521169
1831||3521081
1832||3522210
1833||3991347
1834||3992619
1835||3980760
1836||3991328
1837||6299868
1838||3520914
1839||3520339
1840||3986172
1841||3987162
1842||3985606
1843||3815415
1844||3515001
1845||3981254
1846||3515001
1847||3981609
1848||3516355
1849||8583329
1850||3515302
1851||3516266
1852||3531673
1853||3514670
1854||3980384
1855||3979840
1856||3979673
1857||3979802
1858||8858079
1859||3979770
1860||3620680
1861||8989442
1862||3618030
1863||3617763
1864||3617154
1865||3713959
1866||3712560
1867||3711668
1868||3708598
1869||3703443
1870||3701117
1871||3703443
1872||7730109
6877||5506956
1874||7668355
1875||3624288
6876||4196917
1877||3622911
1879||7668357
1880||7730110
1881||3623076
1882||3623007
1883||3622247
1885||3621849
1886||3622566
1887||6299907
1889||3622193
1890||3621613
1892||3583361
1893||3583361
1894||3728097
1895||3728474
1896||3723779
1897||3718426
1898||7910216
1899||3567597
1900||3564178
1901||3547814
1902||3564124
1903||3551781
1904||3566067
1905||3536729
1906||3558771
1907||3557689
1908||3557689
1909||3553478
1910||3556969
1911||7730327
1912||3546791
1913||3547867
1914||3545867
1915||7910216
1917||3540885
1918||3537906
1919||3537470
1920||3536196
1921||3540667
6875||4156661
1923||3534632
1924||3550598
1926||3580661
1927||3571949
1928||3572906
1931||3571523
1932||7668362
1933||3571495
1934||3571296
1935||3572652
1936||3572716
1937||3572924
6874||4889553
1941||3572296
1942||3572349
1943||8030553
1944||3572313
1945||3571802
1946||3571592
1947||3571362
1948||3572375
1949||3571898
1951||3571358
1952||3571894
1953||3571824
1954||7668363
1955||7668364
1956||3572627
1957||3582677
1958||4036508
1959||4035715
1960||2202064
1961||6299946
1963||4032279
1964||4032231
1965||2110257
1966||7576575
6809||2159040
1968||4034749
1969||6299961
1970||5881576
1971||7730119
1972||4033252
1973||6947726
1974||7730120
1975||6354927
1976||10295340
1977||7730122
1978||6355147
1979||7668371
1980||4034344
1981||7730124
1982||7730125
1983||7730126
1984||7730127
1985||4034236
1986||7730129
1987||7730130
6873||4330145
1989||4034582
1990||6299966
1991||4034377
1992||4034185
1993||4034423
1994||4034203
1995||4033744
1997||2135171
1998||2140691
1999||2140556
2000||2140391
2001||2139521
2002||2140297
2003||2137869
2004||2139030
2005||2139521
2006||2193733
2007||2181741
2008||7730139
2009||2192362
2010||4033013
2011||2191562
2012||2206854
2013||2190688
2014||2189871
2015||2190324
2016||2190224
2017||2188874
2018||2189207
2019||6452626
2020||2192136
2021||2187816
2022||2187239
2023||2186239
2024||2186280
2025||2189530
2026||6224598
2027||2185919
2028||2185018
2029||2184904
2031||6241325
2032||2180063
2034||2208032
2035||2181133
2036||6209524
2037||7534797
2039||2184707
2040||2179089
2041||2179374
2042||2179537
2043||2179916
2044||6232308
2045||6230919
2046||2179450
2047||2179668
2048||1140026
2049||1139715
2050||1138958
2051||1138336
2053||1133616
2054||1125155
2055||1125444
2056||1135689
2057||290291
2058||290291
2059||110690
2060||108241
2062||103369
2063||107312
2064||110336
2065||107797
2066||105299
2067||108933
2068||392993
2069||106280
2070||109435
2071||105343
2072||105343
2074||109223
2075||103631
2076||391768
2080||103035
2081||393877
2082||108410
2084||108512
2085||102891
2086||8019123
2088||7730741
2089||101628
2090||107968
2091||8555662
2092||101586
2093||101312
2095||6300032
2096||100425
2097||145459
2098||449553
2099||144696
2100||136014
2101||124620
2103||6300039
2104||144448
2106||139817
2107||449700
2109||126913
2110||6300044
2111||6656990
2112||114250
2113||125793
2114||128226
2117||117574
2118||137928
2119||418863
2120||128477
2121||418863
2122||6202
2123||118743
2125||143127
2128||112931
2129||144794
2130||112931
2131||112931
2132||133750
2134||141681
2135||449612
2136||128234
2138||141681
2141||114259
2142||140463
2143||1159716
2144||8047750
2147||113659
2148||8298661
2151||6300070
2153||134721
2154||449578
2156||449590
2157||115019
2158||126972
2162||113646
2163||111452
2164||111822
2165||1113217
2166||1161724
2167||1159301
2168||116996
2169||1482494
2170||250441
2171||250441
2172||250774
2174||281184
2175||250582
2176||285787
2177||276781
2179||292968
2180||292968
2181||291794
2182||8986151
2184||292968
2185||292683
2186||8131470
2187||8987083
2188||292223
2190||291074
2191||292672
2192||287614
2193||6300103
2194||287286
2195||286621
2196||6300108
2197||1380844
2202||1179400
2203||1177446
2204||8358419
2206||1174872
2207||1172451
2208||1172451
2209||1171050
2210||1169607
2211||1170425
2212||7668401
2213||1174872
2214||1169825
2215||1169116
2216||1168718
2217||6300116
2218||1168312
2219||1168197
2220||1163823
2221||1167528
2222||1167460
2223||1176615
2224||1448637
2225||1161983
2227||1164408
2228||7668407
2229||7668409
2230||1164045
2232||1162634
2233||1162105
2234||99532
2235||170063
2236||170654
2239||173576
2240||163808
2241||290030
2242||7521592
2243||4041530
2244||7828758
2245||7269457
2246||4044012
2247||4041643
2249||2113779
2250||2080185
2251||2080185
2252||4030944
2253||4209132
2254||2082282
2255||2081551
2256||1559947
2257||2082036
2258||2081175
2259||1678001
2260||6301824
2261||10859084
2263||1672315
2264||1673820
2265||6300295
2267||1673091
2268||1668399
2270||1668355
2271||1675151
2272||6300304
2273||6949678
2274||6301824
2275||1668341
2276||1668341
2277||6587072
2278||1674504
2279||1850147
2280||1857519
2281||2112669
2282||2111920
2283||2112272
2286||2128815
2287||2128295
2288||2130188
2289||2130452
2290||6300325
2291||6300326
2293||7428114
2294||2127515
2295||1861758
2296||1848689
2297||1849539
2298||7428095
2299||2130629
2300||6300341
2301||6300342
2302||1864985
2303||6300344
2304||1863993
2305||1863967
2306||6300347
2307||1860827
2308||1856717
2309||6300350
2310||1854487
2311||1859307
2312||1858421
2313||1856177
2314||1860112
2315||1849729
2316||1865353
2317||6300361
2318||6300363
2319||1863983
2320||1863641
2321||1863289
2322||1860243
2323||1854341
2324||1849876
2325||1848774
2326||1862415
2327||1854383
2328||1861084
2329||1862302
2330||6300376
2331||1861212
2332||1859146
2333||1926099
2334||1853909
2335||1849892
2336||1850158
2337||1851100
2338||1853909
2339||6300387
2340||2130658
2341||2110556
2342||1853313
2344||2112823
2345||2113719
2346||2129211
2347||2111149
2348||2111964
2350||1847963
2351||1850523
2352||1863453
2353||1861470
2354||1859393
2355||2111100
2356||1853724
2358||1848004
2359||1850147
2360||1848302
2361||1841811
2365||1832757
2366||1836553
2367||1843137
2370||1846266
2371||6577364
2372||1838524
2374||1833747
2375||6300432
2377||1839652
2378||1835848
2379||1835553
2380||1839068
2381||1835329
2383||6300456
2384||1854345
2385||6300459
2386||1860878
2387||1861416
2388||6300462
